,Bacteria,Chemicals,Importance_decition_tree,CV_decition_tree,R_squared_decition_tree
1287,608,HCHO,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1288,608,B,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1289,608,Ni,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1290,608,Ga,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1291,608,Rb,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1292,608,Sb,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1293,608,Ba,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1294,608,Naftalen,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1295,608,Acenaften,0.9381663113006397,-0.19999999999999996,-0.5294953802416489
1296,609,"['Fe', 'Al', 'Cr', 'Mn']",1.4222222222222223,-0.13999999999999996,-0.7777777777777777
1297,609,"['Se', 'Mo']",1.4222222222222223,-0.13999999999999996,-0.7777777777777777
1298,609,"['Sr', 'EC']",1.4222222222222223,-0.13999999999999996,-0.7777777777777777
1299,609,"['Fluoren', 'Fluoranten']",1.4222222222222223,-0.13999999999999996,-0.7777777777777777
1300,609,"['Antracen', 'EC', 'Li']",1.422222222222222,-0.13999999999999996,-0.7777777777777777
1301,609,pH,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1302,609,TOC,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1303,609,HCHO,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1304,609,B,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1305,609,Ni,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1306,609,Ga,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1307,609,Rb,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1308,609,Sb,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1309,609,Ba,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1310,609,Naftalen,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1311,609,Acenaften,1.422222222222222,-0.13999999999999996,-0.7777777777777777
1312,611,"['Li', 'Antracen']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1313,611,"['Al', 'Fe']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1314,611,"['Cr', 'Fe']",0.9429657794676807,-0.1399999999999999,-0.034220532319391594
1315,611,"['Mn', 'Fe']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1316,611,"['Fe', 'Al', 'Cr', 'Mn']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1317,611,"['Se', 'Mo']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1318,611,"['Sr', 'EC']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1319,611,"['Fluoren', 'Fluoranten']",0.9733840304182508,-0.1399999999999999,-0.034220532319391594
1320,619,Sb,1.181877038220593,-1.6861621233909954,0.2539066515921937
1321,621,Sb,1.1851004046554947,-3.5567354467393186,0.7036339618489026
1322,623,Sb,1.0337192059189957,-32.71293165868661,0.6404194290139309
1323,626,Naftalen,1.423137489314385,-4.350181779099111,0.16582145864265374
1324,628,Acenaften,1.2882269011548853,-19220.186022591748,0.5778868174035041
1325,640,B,1.032258064516129,0.7666666666666668,0.4838709677419355
1326,642,Naftalen,1.032258064516129,0.36000000000000004,0.4838709677419355
1327,643,Acenaften,1.0470015963374597,-2.340322500878008,0.4847665230966939
1328,645,"['Fe', 'Al', 'Cr', 'Mn']",1.1607257981761072,-2.8208172339488806,0.02801201056501401
1329,645,"['Se', 'Mo']",1.249856114144983,-2.8208172339488806,0.02801201056501401
1330,645,"['Sr', 'EC']",1.1403849113930826,-2.8208172339488806,0.02801201056501401
1331,645,"['Fluoren', 'Fluoranten']",1.2290506656672733,-2.8208172339488806,0.02801201056501401
1332,646,"['EC', 'Sr', 'Antracen']",1.116107175854635,-1.963682659932659,-0.4637785306094513
1333,646,"['Li', 'Antracen']",1.0985867296307703,-1.963682659932659,-0.4637785306094513
1334,646,"['V', 'As']",1.116107175854635,-1.963682659932659,-0.4637785306094513
1335,646,"['Cr', 'Fe']",1.116107175854635,-1.963682659932659,-0.4637785306094513
1336,646,"['Mn', 'Fe']",0.9146220442801904,-1.963682659932659,-0.4637785306094513
1337,646,"['Fe', 'Al', 'Cr', 'Mn']",1.2945967217602572,-1.963682659932659,-0.4637785306094513
1338,646,"['Se', 'Mo']",0.9091469048352325,-1.963682659932659,-0.4637785306094513
1339,646,"['Sr', 'EC']",1.2945967217602572,-1.963682659932659,-0.4637785306094513
1340,646,"['Fluoren', 'Fluoranten']",1.2945967217602572,-1.963682659932659,-0.4637785306094513
1341,646,"['Antracen', 'EC', 'Li']",1.2945967217602572,-1.963682659932659,-0.4637785306094513
1342,646,pH,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1343,646,TOC,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1344,646,HCHO,1.5779351880368202,-1.963682659932659,-0.4637785306094513
1345,646,B,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1346,646,Ni,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1347,646,Ga,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1348,646,Rb,1.4621359887759642,-1.963682659932659,-0.4637785306094513
1349,646,Sb,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1350,646,Ba,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1351,646,Naftalen,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1352,646,Acenaften,1.2945967217602572,-1.963682659932659,-0.4637785306094513
1353,649,Sb,1.0641406223796224,-8.266780591686041,0.5986112052082329
1354,651,Ni,1.4134884723120018,-0.18955223880597014,0.8862314156431803
1355,653,"['EC', 'Sr', 'Antracen']",2.7017543859649127,-1.819754166666666,-1.1616541353383458
1356,653,"['Li', 'Antracen']",1.5388471177944862,-1.819754166666666,-1.1616541353383458
1357,653,"['Al', 'Fe']",1.979949874686717,-1.819754166666666,-1.1616541353383458
1358,653,"['Cr', 'Fe']",1.380952380952381,-1.819754166666666,-1.1616541353383458
1359,653,"['Mn', 'Fe']",1.8822055137844613,-1.819754166666666,-1.1616541353383458
1360,653,"['Fe', 'Al', 'Cr', 'Mn']",1.5989974937343359,-1.819754166666666,-1.1616541353383458
1361,653,"['Se', 'Mo']",1.9085213032581454,-1.819754166666666,-1.1616541353383458
1362,653,"['Sr', 'EC']",2.082706766917293,-1.819754166666666,-1.1616541353383458
1363,653,"['Fluoren', 'Fluoranten']",1.5789473684210527,-1.819754166666666,-1.1616541353383458
1364,653,"['Antracen', 'EC', 'Li']",1.8508771929824561,-1.819754166666666,-1.1616541353383458
1365,653,pH,2.022556390977444,-1.819754166666666,-1.1616541353383458
1366,653,TOC,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1367,653,HCHO,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1368,653,B,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1369,653,Ni,1.5902255639097744,-1.819754166666666,-1.1616541353383458
1370,653,Ga,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1371,653,Rb,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1372,653,Sb,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1373,653,Ba,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1374,653,Naftalen,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1375,653,Acenaften,1.8508771929824561,-1.819754166666666,-1.1616541353383458
1376,655,Rb,0.9795918367346936,0.010185185185185141,0.510204081632653
1377,656,Naftalen,1.0,-0.13333333333333322,0.5
1378,657,Rb,1.1617161716171616,-1.1599999999999997,0.5247524752475248
1379,662,Naftalen,1.032258064516129,0.56,0.4838709677419355
1380,663,Rb,1.383845604002859,0.22174496644295316,0.6168691922802001
