,Bacteria,Chemicals,Importance_decision_tree,CV_decision_tree,R_squared_decision_tree
66,15,Ba,1.0295526146185656,-2148374.156523117,-0.5460785699308492
67,15,Naftalen,1.0295526146185656,-2148374.156523117,-0.5460785699308492
68,15,Acenaften,1.0295526146185656,-2148374.156523117,-0.5460785699308492
69,18,"['EC', 'Sr', 'Antracen']",1.1623504605187278,-92.049025539486,-0.4024647966410042
70,18,"['Cr', 'Fe']",1.2232449725386187,-92.049025539486,-0.4024647966410042
71,18,"['Fluoren', 'Fluoranten']",1.0829011789876644,-92.049025539486,-0.4024647966410042
72,18,"['Antracen', 'EC', 'Li']",1.0857653380397247,-92.049025539486,-0.4024647966410042
73,18,TOC,1.0857653380397247,-92.049025539486,-0.4024647966410042
74,18,HCHO,1.0857653380397247,-92.049025539486,-0.4024647966410042
75,18,B,1.0857653380397247,-92.049025539486,-0.4024647966410042
76,18,Ni,1.0857653380397247,-92.049025539486,-0.4024647966410042
77,18,Ga,1.0857653380397247,-92.049025539486,-0.4024647966410042
78,18,Rb,1.1177739156584168,-92.049025539486,-0.4024647966410042
79,18,Sb,1.0857653380397247,-92.049025539486,-0.4024647966410042
80,18,Ba,1.0857653380397247,-92.049025539486,-0.4024647966410042
81,18,Naftalen,1.0857653380397247,-92.049025539486,-0.4024647966410042
82,18,Acenaften,1.0857653380397247,-92.049025539486,-0.4024647966410042
83,22,Sb,1.0518236573064195,-14.779496045655288,0.5419711742419772
84,26,Ga,1.6688467736682764,-4.96898376881306,0.5241137058263234
85,27,Ga,1.0695180899612171,-109.96311092413525,0.5028574465851566
86,37,Ga,1.2368043122352688,-1.8618924826764818,0.7327622991673267
87,38,"['EC', 'Sr', 'Antracen']",1.3153129007958237,-252.68713340342507,-1.0795543284851417
88,38,"['Li', 'Antracen']",1.4307296153921238,-252.68713340342507,-1.0795543284851417
89,38,"['Al', 'Fe']",1.8754178334957374,-252.68713340342507,-1.0795543284851417
90,38,"['V', 'As']",1.395498478120413,-252.68713340342507,-1.0795543284851417
91,38,"['Cr', 'Fe']",1.4674559920995414,-252.68713340342507,-1.0795543284851417
92,38,"['Fe', 'Al', 'Cr', 'Mn']",1.918306075541833,-252.68713340342507,-1.0795543284851417
93,38,"['Se', 'Mo']",1.8879592589611875,-252.68713340342507,-1.0795543284851417
94,38,"['Sr', 'EC']",0.9665874530820321,-252.68713340342507,-1.0795543284851417
95,38,"['Fluoren', 'Fluoranten']",1.7627638763984055,-252.68713340342507,-1.0795543284851417
96,38,"['Antracen', 'EC', 'Li']",1.9410194327112964,-252.68713340342507,-1.0795543284851417
97,38,pH,1.197483547097042,-252.68713340342507,-1.0795543284851417
98,38,TOC,1.9410194327112964,-252.68713340342507,-1.0795543284851417
99,38,HCHO,1.9410194327112964,-252.68713340342507,-1.0795543284851417
100,38,B,1.9932162741090784,-252.68713340342507,-1.0795543284851417
101,38,Ni,2.0217374083670894,-252.68713340342507,-1.0795543284851417
102,38,Ga,1.9410194327112964,-252.68713340342507,-1.0795543284851417
103,38,Rb,1.9410194327112964,-252.68713340342507,-1.0795543284851417
104,38,Sb,1.942365565933454,-252.68713340342507,-1.0795543284851417
105,38,Ba,1.9410194327112964,-252.68713340342507,-1.0795543284851417
106,38,Naftalen,1.9410194327112964,-252.68713340342507,-1.0795543284851417
107,38,Acenaften,1.9410194327112964,-252.68713340342507,-1.0795543284851417
108,43,Ni,1.1269766916677388,-10.915906944386396,0.7131999609093644
109,47,Ga,1.1739959341295063,-2.6261719208229892,0.5610957186422012
110,48,"['Li', 'Antracen']",1.0244689597607863,-247.0301549142895,-0.5806043733083639
111,48,"['Al', 'Fe']",1.0365522302005774,-247.0301549142895,-0.5806043733083639
112,48,"['V', 'As']",1.044853938911821,-247.0301549142895,-0.5806043733083639
113,48,"['Cr', 'Fe']",1.0139240019190165,-247.0301549142895,-0.5806043733083639
114,48,"['Mn', 'Fe']",0.9684966492997484,-247.0301549142895,-0.5806043733083639
115,48,"['Fe', 'Al', 'Cr', 'Mn']",1.0269400355869487,-247.0301549142895,-0.5806043733083639
116,48,"['Se', 'Mo']",1.0231459620226182,-247.0301549142895,-0.5806043733083639
117,48,"['Sr', 'EC']",1.0353992831656356,-247.0301549142895,-0.5806043733083639
118,48,"['Fluoren', 'Fluoranten']",1.0481159077354627,-247.0301549142895,-0.5806043733083639
119,48,pH,1.0481159077354627,-247.0301549142895,-0.5806043733083639
120,48,TOC,1.0481159077354627,-247.0301549142895,-0.5806043733083639
121,48,HCHO,1.0481159077354627,-247.0301549142895,-0.5806043733083639
122,48,B,1.0481159077354627,-247.0301549142895,-0.5806043733083639
123,48,Ni,1.0481159077354627,-247.0301549142895,-0.5806043733083639
124,48,Ga,1.0481159077354627,-247.0301549142895,-0.5806043733083639
125,48,Rb,1.0481159077354627,-247.0301549142895,-0.5806043733083639
126,48,Sb,1.0481159077354627,-247.0301549142895,-0.5806043733083639
127,48,Ba,1.0481159077354627,-247.0301549142895,-0.5806043733083639
128,48,Naftalen,1.0481159077354627,-247.0301549142895,-0.5806043733083639
129,48,Acenaften,1.05403475135997,-247.0301549142895,-0.5806043733083639
130,49,Ba,1.2011097411430678,-98.4452392855523,-0.3134088853417236
131,52,Rb,2.0283988274772127,-2.487431353303607,0.9492961292250571
132,60,Rb,0.9023800211295048,-4.717710997248383,0.7370089376985529
133,63,Naftalen,0.9926466707713959,-1.864846991139871,0.7428041564381611
134,66,"['EC', 'Sr', 'Antracen']",2.04293410367724,-889.0410940346352,-1.0749538352358776
135,66,"['Li', 'Antracen']",2.041074067106332,-889.0410940346352,-1.0749538352358776
136,66,"['Al', 'Fe']",2.0160075612155968,-889.0410940346352,-1.0749538352358776
137,66,"['V', 'As']",1.1921328408868372,-889.0410940346352,-1.0749538352358776
138,66,"['Cr', 'Fe']",2.0191992714534877,-889.0410940346352,-1.0749538352358776
139,66,"['Mn', 'Fe']",2.044741258482481,-889.0410940346352,-1.0749538352358776
140,66,"['Fe', 'Al', 'Cr', 'Mn']",2.035856177921378,-889.0410940346352,-1.0749538352358776
141,66,"['Se', 'Mo']",2.0395286342835153,-889.0410940346352,-1.0749538352358776
142,66,"['Sr', 'EC']",2.0285396863379157,-889.0410940346352,-1.0749538352358776
143,66,"['Fluoren', 'Fluoranten']",1.8210187054887819,-889.0410940346352,-1.0749538352358776
144,66,"['Antracen', 'EC', 'Li']",2.0245712982667783,-889.0410940346352,-1.0749538352358776
145,66,pH,2.0446348064808513,-889.0410940346352,-1.0749538352358776
146,66,TOC,2.0249915550286035,-889.0410940346352,-1.0749538352358776
147,66,HCHO,2.0247151070289346,-889.0410940346352,-1.0749538352358776
148,66,B,2.0247151070289346,-889.0410940346352,-1.0749538352358776
149,66,Ni,2.0247151070289346,-889.0410940346352,-1.0749538352358776
150,66,Ga,2.0247151070289346,-889.0410940346352,-1.0749538352358776
151,66,Rb,2.0247151070289346,-889.0410940346352,-1.0749538352358776
152,66,Sb,2.0247151070289346,-889.0410940346352,-1.0749538352358776
153,66,Ba,2.020182798374929,-889.0410940346352,-1.0749538352358776
154,66,Naftalen,2.0247151070289346,-889.0410940346352,-1.0749538352358776
155,66,Acenaften,2.0247151070289346,-889.0410940346352,-1.0749538352358776
156,67,Rb,1.351582858282626,-4.018929383049634,0.8338402661083503
157,68,Ba,1.0992988595933917,-0.824353159145565,0.6316011155595749
158,70,Naftalen,1.177622573141843,-383.35226404114513,0.7686526176368997
159,79,Rb,1.179287961698919,-8.417387493844412,0.6690123983929268
160,80,Acenaften,1.0552470641167375,-62.37415081786877,0.7463781719230553
161,84,Sb,1.0656619197108725,-32.75679642495054,0.6467530825594245
162,85,B,1.8781995745285542,-3.2083827978010553,0.9098178374362502
163,93,Rb,1.0904417073374255,-14.284475011940785,0.5739173331709543
164,96,Naftalen,1.0002564913926302,-568.7255789548832,0.4722891020195419
165,98,Ga,1.2612418578976419,-2.7954348995491904,0.45562796985366183
166,101,"['EC', 'Sr', 'Antracen']",1.260719575256922,-2408.1245666122263,-0.32139261868577496
167,101,"['Li', 'Antracen']",1.260719575256922,-2408.1245666122263,-0.32139261868577496
168,101,"['Al', 'Fe']",1.260719575256922,-2408.1245666122263,-0.32139261868577496
169,101,"['V', 'As']",1.260719575256922,-2408.1245666122263,-0.32139261868577496
170,101,"['Cr', 'Fe']",1.260719575256922,-2408.1245666122263,-0.32139261868577496
171,101,"['Mn', 'Fe']",1.260719575256922,-2408.1245666122263,-0.32139261868577496
172,101,"['Fe', 'Al', 'Cr', 'Mn']",1.140204180165314,-2408.1245666122263,-0.32139261868577496
173,101,"['Se', 'Mo']",1.140204180165314,-2408.1245666122263,-0.32139261868577496
174,101,"['Sr', 'EC']",1.140204180165314,-2408.1245666122263,-0.32139261868577496
175,101,"['Fluoren', 'Fluoranten']",1.140204180165314,-2408.1245666122263,-0.32139261868577496
176,101,"['Antracen', 'EC', 'Li']",1.2690062671535873,-2408.1245666122263,-0.32139261868577496
177,101,pH,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
178,101,TOC,1.1932291030319058,-2408.1245666122263,-0.32139261868577496
179,101,HCHO,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
180,101,B,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
181,101,Ni,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
182,101,Ga,1.5837866088602324,-2408.1245666122263,-0.32139261868577496
183,101,Rb,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
184,101,Sb,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
185,101,Ba,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
186,101,Naftalen,1.296303750187887,-2408.1245666122263,-0.32139261868577496
187,101,Acenaften,1.2690062671535873,-2408.1245666122263,-0.32139261868577496
188,109,Ga,1.192211566366788,-8.164739056587294,0.7807546570107319
189,112,Rb,1.2172861559601513,-3.034972372440813,0.562532921103859
190,113,Rb,1.6785101334613912,-3.14049973893906,0.7275021461067395
191,116,Ga,1.2321313989490403,-15.318103436141746,0.598709244477215
192,120,Ga,0.9225437251966446,-149.17532809820707,0.4668525654575115
193,124,Ni,1.083683718579501,-20.316876419986155,0.1975175674688231
194,133,Rb,1.8717351115171703,-1.9736541779761645,0.7749903457137346
195,135,Acenaften,1.0451560720870292,-47.12223208921299,0.5154960583371676
196,138,"['EC', 'Sr', 'Antracen']",2.0657436954232207,-238.77068503298966,-1.1531288785808638
197,138,"['Li', 'Antracen']",2.0432394152892828,-238.77068503298966,-1.1531288785808638
198,138,"['Al', 'Fe']",2.08818801233625,-238.77068503298966,-1.1531288785808638
199,138,"['V', 'As']",1.3557651349124922,-238.77068503298966,-1.1531288785808638
200,138,"['Cr', 'Fe']",1.936052197496822,-238.77068503298966,-1.1531288785808638
201,138,"['Mn', 'Fe']",2.088421328893328,-238.77068503298966,-1.1531288785808638
202,138,"['Fe', 'Al', 'Cr', 'Mn']",2.0031624051880437,-238.77068503298966,-1.1531288785808638
203,138,"['Se', 'Mo']",2.092242753254088,-238.77068503298966,-1.1531288785808638
204,138,"['Sr', 'EC']",2.076020056084955,-238.77068503298966,-1.1531288785808638
205,138,"['Fluoren', 'Fluoranten']",1.835655520932639,-238.77068503298966,-1.1531288785808638
206,138,"['Antracen', 'EC', 'Li']",2.0737946966153684,-238.77068503298966,-1.1531288785808638
207,138,pH,2.023411858274244,-238.77068503298966,-1.1531288785808638
208,138,TOC,2.0746281756464233,-238.77068503298966,-1.1531288785808638
209,138,HCHO,2.0737946966153684,-238.77068503298966,-1.1531288785808638
210,138,B,2.0737946966153684,-238.77068503298966,-1.1531288785808638
211,138,Ni,2.0737946966153684,-238.77068503298966,-1.1531288785808638
212,138,Ga,2.0737946966153684,-238.77068503298966,-1.1531288785808638
213,138,Rb,2.0362514220788217,-238.77068503298966,-1.1531288785808638
214,138,Sb,2.0846399774087674,-238.77068503298966,-1.1531288785808638
215,138,Ba,2.0737946966153684,-238.77068503298966,-1.1531288785808638
216,138,Naftalen,2.0737946966153684,-238.77068503298966,-1.1531288785808638
217,138,Acenaften,2.0737946966153684,-238.77068503298966,-1.1531288785808638
218,140,Sb,1.4521140824653127,-1.4097445872386405,0.8150850110937675
219,141,Sb,1.1851004046554947,-3.7239669485336124,0.7036339618489026
220,143,Acenaften,0.9023795843108848,-10.970044840851456,0.6652037341615311
221,147,Rb,1.0624136577708008,-8.618430490545483,0.6095931449502878
222,148,Acenaften,1.123725690993243,-2.4684142935088076,0.4214295754143952
223,149,"['EC', 'Sr', 'Antracen']",1.3911710522697902,-3.2637674143743736,-1.3088364109151045
224,149,"['Li', 'Antracen']",1.0364301622653513,-3.2637674143743736,-1.3088364109151045
225,149,"['Al', 'Fe']",1.948486348263631,-3.2637674143743736,-1.3088364109151045
226,149,"['V', 'As']",1.5296622319636424,-3.2637674143743736,-1.3088364109151045
227,149,"['Mn', 'Fe']",1.6735347607656441,-3.2637674143743736,-1.3088364109151045
228,149,"['Fe', 'Al', 'Cr', 'Mn']",1.6907334739554485,-3.2637674143743736,-1.3088364109151045
229,149,"['Se', 'Mo']",2.1552146058456376,-3.2637674143743736,-1.3088364109151045
230,149,"['Sr', 'EC']",1.1647399865662669,-3.2637674143743736,-1.3088364109151045
231,149,"['Fluoren', 'Fluoranten']",2.275986613403094,-3.2637674143743736,-1.3088364109151045
232,149,"['Antracen', 'EC', 'Li']",2.136460407804135,-3.2637674143743736,-1.3088364109151045
233,149,pH,1.4077157547833123,-3.2637674143743736,-1.3088364109151045
234,149,TOC,2.136460407804135,-3.2637674143743736,-1.3088364109151045
235,149,HCHO,2.136460407804135,-3.2637674143743736,-1.3088364109151045
236,149,B,2.136460407804135,-3.2637674143743736,-1.3088364109151045
237,149,Ni,2.263250099181799,-3.2637674143743736,-1.3088364109151045
238,149,Ga,2.136460407804135,-3.2637674143743736,-1.3088364109151045
239,149,Rb,2.5532242922740327,-3.2637674143743736,-1.3088364109151045
240,149,Sb,2.136460407804135,-3.2637674143743736,-1.3088364109151045
241,149,Ba,2.136460407804135,-3.2637674143743736,-1.3088364109151045
242,149,Naftalen,2.136460407804135,-3.2637674143743736,-1.3088364109151045
243,149,Acenaften,2.136460407804135,-3.2637674143743736,-1.3088364109151045
244,150,"['EC', 'Sr', 'Antracen']",1.3304659050350707,-3.827786008672453,-0.3027620904463437
245,150,"['V', 'As']",1.3025912424068213,-3.827786008672453,-0.3027620904463437
246,150,"['Se', 'Mo']",1.16813201975881,-3.827786008672453,-0.3027620904463437
247,150,"['Fluoren', 'Fluoranten']",1.019762178324185,-3.827786008672453,-0.3027620904463437
248,150,"['Antracen', 'EC', 'Li']",0.9158657716351313,-3.827786008672453,-0.3027620904463437
249,150,pH,1.0928725372276753,-3.827786008672453,-0.3027620904463437
250,150,TOC,0.9158657716351313,-3.827786008672453,-0.3027620904463437
251,150,HCHO,0.9158657716351313,-3.827786008672453,-0.3027620904463437
252,150,B,0.9158657716351313,-3.827786008672453,-0.3027620904463437
253,150,Ni,1.2307331817445788,-3.827786008672453,-0.3027620904463437
254,150,Ga,0.9158657716351313,-3.827786008672453,-0.3027620904463437
255,150,Rb,0.9158657716351313,-3.827786008672453,-0.3027620904463437
256,150,Sb,0.9158657716351313,-3.827786008672453,-0.3027620904463437
257,150,Ba,0.9158657716351313,-3.827786008672453,-0.3027620904463437
258,150,Naftalen,0.9158657716351313,-3.827786008672453,-0.3027620904463437
259,150,Acenaften,0.9158657716351313,-3.827786008672453,-0.3027620904463437
260,152,Naftalen,1.7165284732846187,-0.6636198380720182,0.8579157916741893
261,153,Rb,1.3702728629115946,-3.193252096994647,0.7543988665166468
262,156,Rb,1.0877142312513357,-0.17733130924170615,0.5001357447767143
263,158,Rb,1.8544752232678805,-2.8199561009034926,0.8794123077483869
264,162,Ga,1.0777620922802587,-4.111520996725103,0.45324912697823017
265,163,Rb,2.349253307677662,-1.5097407533270364,0.6639835664112779
266,165,Rb,1.2588375222232406,-1.4500332746301416,0.5872876838828174
267,168,"['Fe', 'Al', 'Cr', 'Mn']",0.9989019301627583,-0.3100164953396177,-0.020570508284326827
268,168,"['Se', 'Mo']",1.0478351756505049,-0.3100164953396177,-0.020570508284326827
269,168,"['Sr', 'EC']",1.040286962250799,-0.3100164953396177,-0.020570508284326827
270,168,"['Fluoren', 'Fluoranten']",1.043085006873104,-0.3100164953396177,-0.020570508284326827
271,168,"['Antracen', 'EC', 'Li']",1.0009191251230245,-0.3100164953396177,-0.020570508284326827
272,168,pH,1.0447117770023508,-0.3100164953396177,-0.020570508284326827
273,168,TOC,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
274,168,HCHO,1.5549319603393443,-0.3100164953396177,-0.020570508284326827
275,168,B,1.3968099037765467,-0.3100164953396177,-0.020570508284326827
276,168,Ni,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
277,168,Ga,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
278,168,Rb,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
279,168,Sb,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
280,168,Ba,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
281,168,Naftalen,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
282,168,Acenaften,1.0009191251230245,-0.3100164953396177,-0.020570508284326827
283,169,Naftalen,1.0337698915645683,-0.14143038463660945,0.4827999208227346
284,175,Ni,1.3138097712279375,-41.16687795969344,0.6423139469759847
285,175,Naftalen,1.4101904896860262,-41.16687795969344,0.6423139469759847
286,178,Naftalen,1.2273609584594716,-3.978883278640329,0.4529222344343533
287,180,Ga,1.0323792182992149,-67.74978312912019,0.4642956271005254
288,185,Ga,0.9412632826099505,-5.726471063041463,0.6666026270033913
289,188,B,1.4925438330401017,0.09161745643093777,0.691383041113066
290,196,Ga,1.0541325468867695,-3.4075771787210827,0.1841137794119524
291,197,Ba,1.0760359293033428,-24.328950426548975,0.7083369881583669
292,199,"['EC', 'Sr', 'Antracen']",1.0897614141909795,-18.274963632373773,-0.6080636041222025
293,199,"['Li', 'Antracen']",1.0897614141909795,-18.274963632373773,-0.6080636041222025
294,199,"['Al', 'Fe']",1.0897614141909795,-18.274963632373773,-0.6080636041222025
295,199,"['V', 'As']",1.0897614141909795,-18.274963632373773,-0.6080636041222025
296,199,"['Cr', 'Fe']",1.0897614141909795,-18.274963632373773,-0.6080636041222025
297,199,"['Mn', 'Fe']",1.0897614141909795,-18.274963632373773,-0.6080636041222025
298,199,"['Fe', 'Al', 'Cr', 'Mn']",1.0537981056299077,-18.274963632373773,-0.6080636041222025
299,199,"['Se', 'Mo']",1.0537981056299077,-18.274963632373773,-0.6080636041222025
300,199,"['Sr', 'EC']",1.0537981056299077,-18.274963632373773,-0.6080636041222025
301,199,"['Fluoren', 'Fluoranten']",1.0537981056299077,-18.274963632373773,-0.6080636041222025
302,199,"['Antracen', 'EC', 'Li']",1.0897614141909793,-18.274963632373773,-0.6080636041222025
303,199,pH,1.0897614141909793,-18.274963632373773,-0.6080636041222025
304,199,TOC,0.9723037851347085,-18.274963632373773,-0.6080636041222025
305,199,HCHO,1.0897614141909793,-18.274963632373773,-0.6080636041222025
306,199,B,1.0897614141909793,-18.274963632373773,-0.6080636041222025
307,199,Ni,1.0897614141909793,-18.274963632373773,-0.6080636041222025
308,199,Ga,1.0897614141909793,-18.274963632373773,-0.6080636041222025
309,199,Rb,1.0897614141909793,-18.274963632373773,-0.6080636041222025
310,199,Sb,1.0897614141909793,-18.274963632373773,-0.6080636041222025
311,199,Ba,1.0897614141909793,-18.274963632373773,-0.6080636041222025
312,199,Naftalen,1.0897614141909793,-18.274963632373773,-0.6080636041222025
313,199,Acenaften,1.0897614141909793,-18.274963632373773,-0.6080636041222025
314,201,Sb,1.5368631542340463,-1.449826421235834,0.08432293105035449
315,204,"['EC', 'Sr', 'Antracen']",1.044547011800533,-181.68844812070444,-0.5810430148458317
316,204,"['V', 'As']",1.1052912066996574,-181.68844812070444,-0.5810430148458317
317,204,"['Cr', 'Fe']",1.0923582032736963,-181.68844812070444,-0.5810430148458317
318,204,"['Mn', 'Fe']",1.0319090216977542,-181.68844812070444,-0.5810430148458317
319,204,"['Fe', 'Al', 'Cr', 'Mn']",1.0715074229158736,-181.68844812070444,-0.5810430148458317
320,204,"['Se', 'Mo']",1.0935858393604874,-181.68844812070444,-0.5810430148458317
321,204,"['Sr', 'EC']",1.1199276741530264,-181.68844812070444,-0.5810430148458317
322,204,"['Fluoren', 'Fluoranten']",1.09571754853445,-181.68844812070444,-0.5810430148458317
323,204,"['Antracen', 'EC', 'Li']",0.9723543966501713,-181.68844812070444,-0.5810430148458317
324,204,pH,1.0699847735059003,-181.68844812070444,-0.5810430148458317
325,204,TOC,1.094175866006852,-181.68844812070444,-0.5810430148458317
326,204,HCHO,1.094175866006852,-181.68844812070444,-0.5810430148458317
327,204,B,1.094175866006852,-181.68844812070444,-0.5810430148458317
328,204,Ni,1.094175866006852,-181.68844812070444,-0.5810430148458317
329,204,Ga,1.094175866006852,-181.68844812070444,-0.5810430148458317
330,204,Rb,1.094175866006852,-181.68844812070444,-0.5810430148458317
331,204,Sb,1.094175866006852,-181.68844812070444,-0.5810430148458317
332,204,Ba,1.094175866006852,-181.68844812070444,-0.5810430148458317
333,204,Naftalen,1.094175866006852,-181.68844812070444,-0.5810430148458317
334,204,Acenaften,1.094175866006852,-181.68844812070444,-0.5810430148458317
335,205,Rb,1.4968195049825188,0.25642860076389173,0.6931938946817195
336,206,Ga,1.0294516195148922,-0.9774577557935439,0.45228143791830155
337,216,Ga,1.3119331065759636,-1.8546944732589068,0.46138038548752835
338,220,Ga,1.370831043103601,-0.8583720155083027,0.4459742194010532
339,222,Ga,0.9931385196402867,-1.2336736943673672,0.5692411240114421
340,224,Rb,1.3263274336283186,-2.584908824166182,0.6277286135693215
341,226,Rb,1.6600096828855,-0.21878297863445034,0.6542415577342048
342,232,Ba,1.0802259887005652,-12.27738007662835,0.7231638418079096
343,235,TOC,1.1069023569023568,-3.512226389492812,0.18859044995408625
344,236,Ga,1.6761245864733905,-1.2961053057586671,0.8003541572293374
345,241,Sb,1.3062146892655369,-4.4272222222222215,0.5853107344632769
346,247,Rb,1.4409005628517821,-4.88411070484782,0.6054677030286786
