,Bacteria,Chemicals,Importance_decision_tree,CV_decision_tree,R_squared_decision_tree
936,457,"['Fluoren', 'ΣPh', 'Fluoranten']",1.032258064516129,-0.039999999999999945,-0.5483870967741935
937,457,"['Antracen', 'EC', 'Li']",1.032258064516129,-0.039999999999999945,-0.5483870967741935
938,457,"['Fluoranten', 'Fluoren']",1.032258064516129,-0.039999999999999945,-0.5483870967741935
939,457,pH,1.032258064516129,-0.039999999999999945,-0.5483870967741935
940,457,TOC,1.032258064516129,-0.039999999999999945,-0.5483870967741935
941,457,HCHO,1.032258064516129,-0.039999999999999945,-0.5483870967741935
942,457,B,1.032258064516129,-0.039999999999999945,-0.5483870967741935
943,457,Ni,1.032258064516129,-0.039999999999999945,-0.5483870967741935
944,457,Ga,1.032258064516129,-0.039999999999999945,-0.5483870967741935
945,457,Sb,1.032258064516129,-0.039999999999999945,-0.5483870967741935
946,457,Ba,1.032258064516129,-0.039999999999999945,-0.5483870967741935
947,457,Naftalen,1.032258064516129,-0.039999999999999945,-0.5483870967741935
948,457,Acenaftylen,1.032258064516129,-0.039999999999999945,-0.5483870967741935
949,457,Acenaften,1.032258064516129,-0.039999999999999945,-0.5483870967741935
950,457,Fenantren,1.032258064516129,-0.039999999999999945,-0.5483870967741935
951,460,Sb,1.032258064516129,0.16666666666666669,0.4838709677419355
952,462,Ni,1.032258064516129,0.56,0.4838709677419355
953,463,Sb,1.032258064516129,0.36666666666666675,0.4838709677419355
954,464,Sb,1.032258064516129,0.36666666666666675,0.4838709677419355
955,467,Ga,1.032258064516129,0.5666666666666667,0.4838709677419355
956,469,Ni,1.032258064516129,0.56,0.4838709677419355
957,471,Ni,1.032258064516129,0.56,0.4838709677419355
958,472,Ni,1.032258064516129,0.56,0.4838709677419355
959,473,Sb,1.032258064516129,0.36666666666666675,0.4838709677419355
960,474,Sb,1.032258064516129,0.36666666666666675,0.4838709677419355
961,475,Sb,1.032258064516129,0.5666666666666667,0.4838709677419355
962,477,Sb,1.032258064516129,0.56,0.4838709677419355
