,Bacteria,Chemicals,Importance_random_forest,CV_random_forest,R_squared_random_forest
330,283,B,0.290206755309922,-0.03659919327570149,0.4835933243171672
331,283,Ni,0.23138844020587923,-0.03659919327570149,0.4835933243171672
332,283,Ga,0.1995000843899689,-0.03659919327570149,0.4835933243171672
333,283,Sr,0.2357086929621397,-0.03659919327570149,0.4835933243171672
334,283,Sb,0.19341603318522127,-0.03659919327570149,0.4835933243171672
335,283,Ba,0.20348641490495667,-0.03659919327570149,0.4835933243171672
336,283,Naftalen,0.19407058854613024,-0.03659919327570149,0.4835933243171672
337,283,Acenaften,0.20123932823886181,-0.03659919327570149,0.4835933243171672
338,284,Sb,0.29244065859596424,0.07082001225642875,0.6418680459579176
339,286,Sr,0.2946871737074118,0.11799052727994264,0.6711413990366532
340,288,Sb,0.3065426486705283,-0.1078369483002104,0.4286424361431278
341,289,Naftalen,0.19824452419999405,-0.15812139657892743,0.29757660214373494
342,297,B,0.22079624994214064,-0.1908176212046091,0.5136097193306131
343,297,Sr,0.2622307287651232,-0.1908176212046091,0.5136097193306131
344,305,"['Mn', 'Fe']",0.19266601236100878,-0.07843067273123627,0.5595338836968577
345,306,"['Fe', 'Al', 'Cr', 'Mn']",0.20390816519901733,-0.14657001103319267,0.5022500264891774
346,306,"['Se', 'Mo']",0.21361606025615343,-0.14657001103319267,0.5022500264891774
347,306,pH,0.21233824399933066,-0.14657001103319267,0.5022500264891774
348,306,Ni,0.19287693606935774,-0.14657001103319267,0.5022500264891774
349,306,Sr,0.19963587507287905,-0.14657001103319267,0.5022500264891774
350,306,Ba,0.20804119420504819,-0.14657001103319267,0.5022500264891774
351,306,Naftalen,0.2012829468194398,-0.14657001103319267,0.5022500264891774
352,307,"['Fe', 'Al', 'Cr', 'Mn']",0.24516097333402054,0.03924913582991518,0.4862990663648321
353,307,"['Se', 'Mo']",0.23090645776211638,0.03924913582991518,0.4862990663648321
354,307,"['Fluoren', 'Fluoranten']",0.23647811362889426,0.03924913582991518,0.4862990663648321
355,307,pH,0.24841707424561965,0.03924913582991518,0.4862990663648321
356,307,EC,0.21944449131346633,0.03924913582991518,0.4862990663648321
357,307,B,0.25613044844875854,0.03924913582991518,0.4862990663648321
358,307,Ni,0.2424457987625418,0.03924913582991518,0.4862990663648321
359,307,Ga,0.2507525556131991,0.03924913582991518,0.4862990663648321
360,307,Sr,0.26603696913253305,0.03924913582991518,0.4862990663648321
361,307,Sb,0.3021464413251631,0.03924913582991518,0.4862990663648321
362,307,Ba,0.27391534830548725,0.03924913582991518,0.4862990663648321
363,307,Naftalen,0.25057562697611346,0.03924913582991518,0.4862990663648321
364,307,Acenaften,0.24410038519417243,0.03924913582991518,0.4862990663648321
365,308,Sr,0.25251896695772946,-0.11477066292765326,0.5138548353698749
366,310,"['Fe', 'Al', 'Cr', 'Mn']",0.22678631235705837,-0.2124592261875402,0.4125081121363541
367,310,"['Se', 'Mo']",0.24160571164185485,-0.2124592261875402,0.4125081121363541
368,310,"['Fluoren', 'Fluoranten']",0.2365894235421504,-0.2124592261875402,0.4125081121363541
369,310,pH,0.24964985093149517,-0.2124592261875402,0.4125081121363541
370,310,EC,0.23952720845191855,-0.2124592261875402,0.4125081121363541
371,310,B,0.2420297516484613,-0.2124592261875402,0.4125081121363541
372,310,Ni,0.26124099230266484,-0.2124592261875402,0.4125081121363541
373,310,Ga,0.2268526601965013,-0.2124592261875402,0.4125081121363541
374,310,Sr,0.34792355842563594,-0.2124592261875402,0.4125081121363541
375,310,Sb,0.29978006851253736,-0.2124592261875402,0.4125081121363541
376,310,Ba,0.26051727659319524,-0.2124592261875402,0.4125081121363541
377,310,Naftalen,0.2426249356225615,-0.2124592261875402,0.4125081121363541
378,310,Acenaften,0.27115318071249805,-0.2124592261875402,0.4125081121363541
379,317,"['HCHO', 'Rb']",0.25197324885963335,-0.13151408447796298,0.2415179699182174
380,317,"['Li', 'Antracen']",0.27091154343146917,-0.13151408447796298,0.2415179699182174
381,317,"['Al', 'Fe']",0.27252612773943996,-0.13151408447796298,0.2415179699182174
382,317,"['V', 'As']",0.25873709135887735,-0.13151408447796298,0.2415179699182174
383,317,"['Cr', 'Fe']",0.27085024761263377,-0.13151408447796298,0.2415179699182174
384,317,"['Mn', 'Fe']",0.2814618611972476,-0.13151408447796298,0.2415179699182174
