,Bacteria,Chemicals,Importance_xgboost,CV_xgboost,R_squared_xgboost
69,21,HCHO,0.9493731771909958,-0.033333333333333305,0.05035311249328722
70,21,B,0.9497455575509975,-0.033333333333333305,0.05035311249328722
71,21,Ni,0.94971030242494,-0.033333333333333305,0.05035311249328722
72,21,Ga,0.9496439955142614,-0.033333333333333305,0.05035311249328722
73,21,Rb,0.9517167830990665,-0.033333333333333305,0.05035311249328722
74,21,Sr,0.9546585683160371,-0.033333333333333305,0.05035311249328722
75,21,Sb,0.9496439955142614,-0.033333333333333305,0.05035311249328722
76,21,Ba,0.9522372775478132,-0.033333333333333305,0.05035311249328722
77,21,Naftalen,0.9497711572556577,-0.033333333333333305,0.05035311249328722
78,21,Acenaften,1.0097788140591377,-0.033333333333333305,0.05035311249328722
79,26,Sr,1.5190753855850465,-1.3213213811229243,0.9334570067192348
80,28,"['Li', 'Antracen']",1.0160249001804267,-0.039999999999999994,-0.5745804674533153
81,28,"['Al', 'Fe']",1.4761344959688418,-0.039999999999999994,-0.5745804674533153
82,28,"['V', 'As']",1.2133277985854762,-0.039999999999999994,-0.5745804674533153
83,28,"['Cr', 'Fe']",1.0173443336307204,-0.039999999999999994,-0.5745804674533153
84,28,"['Mn', 'Fe']",1.2133277985854762,-0.039999999999999994,-0.5745804674533153
85,28,"['Fluoren', 'Fluoranten']",1.5745790714730261,-0.039999999999999994,-0.5745804674533153
86,28,pH,1.2133277985854762,-0.039999999999999994,-0.5745804674533153
87,28,EC,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
88,28,TOC,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
89,28,HCHO,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
90,28,B,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
91,28,Ni,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
92,28,Ga,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
93,28,Rb,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
94,28,Sr,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
95,28,Sb,1.950282048368523,-0.039999999999999994,-0.5745804674533153
96,28,Ba,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
97,28,Naftalen,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
98,28,Acenaften,1.5745790714730261,-0.039999999999999994,-0.5745804674533153
99,29,"['Fe', 'Al', 'Cr', 'Mn']",1.0659211561627067,-0.06028541130325449,-0.06592164464641792
100,29,"['Se', 'Mo']",1.0659211561627067,-0.06028541130325449,-0.06592164464641792
101,29,"['Fluoren', 'Fluoranten']",1.0659211561627067,-0.06028541130325449,-0.06592164464641792
102,29,pH,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
103,29,EC,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
104,29,HCHO,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
105,29,B,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
106,29,Ni,2.131842312325413,-0.06028541130325449,-0.06592164464641792
107,29,Ga,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
108,29,Rb,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
109,29,Sr,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
110,29,Sb,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
111,29,Ba,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
112,29,Naftalen,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
113,29,Acenaften,1.0659211561627067,-0.06028541130325449,-0.06592164464641792
114,33,Ba,1.0373529050342527,-0.821515085652343,0.9700218425377537
115,37,"['Li', 'Antracen']",2.0630686876228865,-0.039999999999999994,-1.0630691791703115
116,37,"['Al', 'Fe']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
117,37,"['V', 'As']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
118,37,"['Cr', 'Fe']",2.0630686876228865,-0.039999999999999994,-1.0630691791703115
119,37,"['Mn', 'Fe']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
120,37,"['Fe', 'Al', 'Cr', 'Mn']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
121,37,"['Se', 'Mo']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
122,37,"['Fluoren', 'Fluoranten']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
123,37,pH,2.063068687622886,-0.039999999999999994,-1.0630691791703115
124,37,EC,2.063068687622886,-0.039999999999999994,-1.0630691791703115
125,37,TOC,2.063068687622886,-0.039999999999999994,-1.0630691791703115
126,37,HCHO,2.063068687622886,-0.039999999999999994,-1.0630691791703115
127,37,B,2.063068687622886,-0.039999999999999994,-1.0630691791703115
128,37,Ni,2.063068687622886,-0.039999999999999994,-1.0630691791703115
129,37,Ga,2.063068687622886,-0.039999999999999994,-1.0630691791703115
130,37,Rb,2.063068687622886,-0.039999999999999994,-1.0630691791703115
131,37,Sr,2.063068687622886,-0.039999999999999994,-1.0630691791703115
132,37,Sb,2.063068687622886,-0.039999999999999994,-1.0630691791703115
133,37,Ba,2.063068687622886,-0.039999999999999994,-1.0630691791703115
134,37,Naftalen,2.063068687622886,-0.039999999999999994,-1.0630691791703115
135,37,Acenaften,2.063068687622886,-0.039999999999999994,-1.0630691791703115
136,38,"['Li', 'Antracen']",1.1400352346822114,-337.8151847128588,0.975094910123488
137,38,"['V', 'As']",1.1418081964179148,-337.8151847128588,0.975094910123488
138,38,"['Fe', 'Al', 'Cr', 'Mn']",1.2221787371340145,-337.8151847128588,0.975094910123488
139,38,Sb,0.9976043898208226,-337.8151847128588,0.975094910123488
140,45,"['Fe', 'Al', 'Cr', 'Mn']",1.0752620434691473,-3.086338444597844,0.26455628827318756
141,48,"['Li', 'Antracen']",2.0572905637012173,-1061.1471138786442,0.9998511507437601
142,48,"['Al', 'Fe']",1.0285609226658559,-1061.1471138786442,0.9998511507437601
143,48,"['V', 'As']",1.0287717668146832,-1061.1471138786442,0.9998511507437601
144,48,"['Cr', 'Fe']",1.0283454428962027,-1061.1471138786442,0.9998511507437601
145,48,"['Mn', 'Fe']",1.02855922527865,-1061.1471138786442,0.9998511507437601
146,48,pH,1.0283492925648705,-1061.1471138786442,0.9998511507437601
147,48,Sb,1.0274403017139684,-1061.1471138786442,0.9998511507437601
148,49,"['Li', 'Antracen']",2.0638106363081943,-0.039999999999999994,-1.0638107530828291
149,49,"['Al', 'Fe']",2.0638106363081943,-0.039999999999999994,-1.0638107530828291
150,49,"['V', 'As']",2.0638106363081947,-0.039999999999999994,-1.0638107530828291
151,49,"['Cr', 'Fe']",2.0638106363081947,-0.039999999999999994,-1.0638107530828291
152,49,"['Mn', 'Fe']",2.0638106363081947,-0.039999999999999994,-1.0638107530828291
153,49,"['Fe', 'Al', 'Cr', 'Mn']",2.0638106363081943,-0.039999999999999994,-1.0638107530828291
154,49,"['Se', 'Mo']",2.0638106363081943,-0.039999999999999994,-1.0638107530828291
155,49,"['Fluoren', 'Fluoranten']",2.0638106363081943,-0.039999999999999994,-1.0638107530828291
156,49,pH,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
157,49,EC,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
158,49,TOC,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
159,49,HCHO,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
160,49,B,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
161,49,Ni,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
162,49,Ga,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
163,49,Rb,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
164,49,Sr,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
165,49,Sb,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
166,49,Ba,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
167,49,Naftalen,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
168,49,Acenaften,2.0638106363081943,-0.039999999999999994,-1.0638107530828291
169,50,"['Li', 'Antracen']",1.4534303857167123,-0.2090898942790987,-0.32169786435567715
170,50,"['Al', 'Fe']",1.3210200384555981,-0.2090898942790987,-0.32169786435567715
171,50,"['V', 'As']",1.3143874995806972,-0.2090898942790987,-0.32169786435567715
172,50,"['Cr', 'Fe']",1.3064697696515233,-0.2090898942790987,-0.32169786435567715
173,50,"['Mn', 'Fe']",1.460087196324011,-0.2090898942790987,-0.32169786435567715
174,50,"['Fe', 'Al', 'Cr', 'Mn']",1.3078048949026044,-0.2090898942790987,-0.32169786435567715
175,50,"['Se', 'Mo']",1.454219846792991,-0.2090898942790987,-0.32169786435567715
176,50,"['Fluoren', 'Fluoranten']",1.3216975354529703,-0.2090898942790987,-0.32169786435567715
177,50,pH,1.447356447905976,-0.2090898942790987,-0.32169786435567715
178,50,EC,1.106090296358171,-0.2090898942790987,-0.32169786435567715
179,50,TOC,1.3216976176621995,-0.2090898942790987,-0.32169786435567715
180,50,HCHO,1.3208294469346886,-0.2090898942790987,-0.32169786435567715
181,50,B,1.3218208343975832,-0.2090898942790987,-0.32169786435567715
182,50,Ni,1.3216975354529703,-0.2090898942790987,-0.32169786435567715
183,50,Ga,1.596580147046764,-0.2090898942790987,-0.32169786435567715
184,50,Rb,1.4729516298134455,-0.2090898942790987,-0.32169786435567715
185,50,Sr,1.3258307406563508,-0.2090898942790987,-0.32169786435567715
186,50,Sb,1.3206141252198296,-0.2090898942790987,-0.32169786435567715
187,50,Ba,1.3216975354529703,-0.2090898942790987,-0.32169786435567715
188,50,Naftalen,1.3216975354529703,-0.2090898942790987,-0.32169786435567715
189,50,Acenaften,1.3216990103258666,-0.2090898942790987,-0.32169786435567715
190,51,"['Li', 'Antracen']",1.5690275775715852,-4.9138402880006655,-0.6703330788024442
191,51,"['Al', 'Fe']",1.5294421532886238,-4.9138402880006655,-0.6703330788024442
192,51,"['V', 'As']",1.535707127600392,-4.9138402880006655,-0.6703330788024442
193,51,"['Cr', 'Fe']",1.512922998744176,-4.9138402880006655,-0.6703330788024442
194,51,"['Mn', 'Fe']",1.4142318209840479,-4.9138402880006655,-0.6703330788024442
195,51,"['Fe', 'Al', 'Cr', 'Mn']",1.6800947573422642,-4.9138402880006655,-0.6703330788024442
196,51,"['Se', 'Mo']",1.5461772253685222,-4.9138402880006655,-0.6703330788024442
197,51,"['Fluoren', 'Fluoranten']",1.6703330049258014,-4.9138402880006655,-0.6703330788024442
198,51,pH,1.634875824028338,-4.9138402880006655,-0.6703330788024442
199,51,EC,1.6696672956772982,-4.9138402880006655,-0.6703330788024442
200,51,TOC,1.6695267147093302,-4.9138402880006655,-0.6703330788024442
201,51,HCHO,1.697024540949899,-4.9138402880006655,-0.6703330788024442
202,51,B,1.6619319031650388,-4.9138402880006655,-0.6703330788024442
203,51,Ni,1.6706700110703085,-4.9138402880006655,-0.6703330788024442
204,51,Ga,1.6658869035075252,-4.9138402880006655,-0.6703330788024442
205,51,Rb,1.6702898231310312,-4.9138402880006655,-0.6703330788024442
206,51,Sr,1.6678634705785742,-4.9138402880006655,-0.6703330788024442
207,51,Sb,1.670583460435854,-4.9138402880006655,-0.6703330788024442
208,51,Ba,1.6703330049258014,-4.9138402880006655,-0.6703330788024442
209,51,Naftalen,1.673285676866625,-4.9138402880006655,-0.6703330788024442
210,51,Acenaften,1.6993134113905142,-4.9138402880006655,-0.6703330788024442
211,53,"['Fe', 'Al', 'Cr', 'Mn']",1.3202373803494032,-1.3994015085660867,0.045197880855993855
212,53,"['Se', 'Mo']",1.247546858129994,-1.3994015085660867,0.045197880855993855
213,53,"['Fluoren', 'Fluoranten']",0.9548020838226435,-1.3994015085660867,0.045197880855993855
214,53,pH,1.2615400444754834,-1.3994015085660867,0.045197880855993855
215,53,EC,0.9887816324746559,-1.3994015085660867,0.045197880855993855
216,53,HCHO,0.9523710056520851,-1.3994015085660867,0.045197880855993855
217,53,B,0.9607406141375262,-1.3994015085660867,0.045197880855993855
218,53,Ni,0.9549327623968741,-1.3994015085660867,0.045197880855993855
219,53,Ga,1.2388526071726758,-1.3994015085660867,0.045197880855993855
220,53,Rb,0.9542240525341126,-1.3994015085660867,0.045197880855993855
221,53,Sr,0.9515453592286738,-1.3994015085660867,0.045197880855993855
222,53,Sb,1.0498255294006684,-1.3994015085660867,0.045197880855993855
223,53,Ba,0.9592039528030678,-1.3994015085660867,0.045197880855993855
224,53,Naftalen,0.9548316572025234,-1.3994015085660867,0.045197880855993855
225,53,Acenaften,0.98972460184485,-1.3994015085660867,0.045197880855993855
226,54,"['Li', 'Antracen']",1.0002460684219314,-51.27562582252766,0.03348305933979112
227,54,"['Cr', 'Fe']",0.9290310180602934,-51.27562582252766,0.03348305933979112
228,54,"['Fe', 'Al', 'Cr', 'Mn']",1.0321145681868746,-51.27562582252766,0.03348305933979112
229,54,"['Se', 'Mo']",1.0734676863464159,-51.27562582252766,0.03348305933979112
230,54,"['Fluoren', 'Fluoranten']",0.9665169342030159,-51.27562582252766,0.03348305933979112
231,54,pH,0.9412422209783453,-51.27562582252766,0.03348305933979112
232,54,EC,0.940396341113512,-51.27562582252766,0.03348305933979112
233,54,TOC,1.2300625317043,-51.27562582252766,0.03348305933979112
234,54,HCHO,0.96393915135542,-51.27562582252766,0.03348305933979112
235,54,B,0.9716926660840617,-51.27562582252766,0.03348305933979112
236,54,Ni,0.9836784210019957,-51.27562582252766,0.03348305933979112
237,54,Ga,1.0002801566774575,-51.27562582252766,0.03348305933979112
238,54,Rb,0.9671178229512586,-51.27562582252766,0.03348305933979112
239,54,Sr,0.9685923192201706,-51.27562582252766,0.03348305933979112
240,54,Sb,0.9856935332515648,-51.27562582252766,0.03348305933979112
241,54,Ba,1.1671080028918075,-51.27562582252766,0.03348305933979112
242,54,Naftalen,1.0043965496205942,-51.27562582252766,0.03348305933979112
243,54,Acenaften,0.9730560027816583,-51.27562582252766,0.03348305933979112
244,55,Ga,1.6826328372133494,-40.4681891223923,0.6477030457612118
245,56,"['Fe', 'Al', 'Cr', 'Mn']",2.1323946126503874,-0.30632668152623854,-1.1323948062726696
246,56,"['Se', 'Mo']",2.1323946126503874,-0.30632668152623854,-1.1323948062726696
247,56,"['Fluoren', 'Fluoranten']",2.1323946126503874,-0.30632668152623854,-1.1323948062726696
248,56,pH,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
249,56,EC,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
250,56,TOC,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
251,56,HCHO,2.132394612650387,-0.30632668152623854,-1.1323948062726696
252,56,B,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
253,56,Ni,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
254,56,Ga,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
255,56,Rb,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
256,56,Sr,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
257,56,Sb,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
258,56,Ba,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
259,56,Naftalen,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
260,56,Acenaften,2.1323946126503874,-0.30632668152623854,-1.1323948062726696
261,57,"['Al', 'Fe']",1.1276905179552483,-31.16047034303628,0.11200741262419955
262,57,"['Mn', 'Fe']",1.1396428834386558,-31.16047034303628,0.11200741262419955
263,57,"['Fe', 'Al', 'Cr', 'Mn']",1.0213296927496949,-31.16047034303628,0.11200741262419955
264,57,"['Se', 'Mo']",1.0373771529929916,-31.16047034303628,0.11200741262419955
265,57,Ni,0.9168255418149072,-31.16047034303628,0.11200741262419955
266,57,Ga,0.9055689503609461,-31.16047034303628,0.11200741262419955
267,57,Naftalen,0.9163092404493095,-31.16047034303628,0.11200741262419955
268,58,Sb,0.9197984841421202,-0.21658932210236612,0.20613338826040428
269,59,"['Li', 'Antracen']",1.291875835570441,-11.88632936865416,-0.29586641479270637
270,59,"['Al', 'Fe']",1.2991127861116316,-11.88632936865416,-0.29586641479270637
271,59,"['V', 'As']",1.2862691510516453,-11.88632936865416,-0.29586641479270637
272,59,"['Fluoren', 'Fluoranten']",1.295866341954549,-11.88632936865416,-0.29586641479270637
273,59,pH,1.295180584042326,-11.88632936865416,-0.29586641479270637
274,59,EC,1.2953481699392146,-11.88632936865416,-0.29586641479270637
275,59,TOC,1.2881233419481246,-11.88632936865416,-0.29586641479270637
276,59,HCHO,1.297060178328931,-11.88632936865416,-0.29586641479270637
277,59,B,1.2989979571824504,-11.88632936865416,-0.29586641479270637
278,59,Ni,1.384923037871358,-11.88632936865416,-0.29586641479270637
279,59,Ga,1.290383001704421,-11.88632936865416,-0.29586641479270637
280,59,Rb,1.3391445568498355,-11.88632936865416,-0.29586641479270637
281,59,Sr,1.3357633062377277,-11.88632936865416,-0.29586641479270637
282,59,Sb,1.312383106025656,-11.88632936865416,-0.29586641479270637
283,59,Ba,1.2958501096650406,-11.88632936865416,-0.29586641479270637
284,59,Naftalen,1.3002933025620307,-11.88632936865416,-0.29586641479270637
285,59,Acenaften,1.294743643778602,-11.88632936865416,-0.29586641479270637
286,60,"['Fe', 'Al', 'Cr', 'Mn']",1.568640459127243,-223.9693829582481,-0.6910019779735452
287,60,"['Se', 'Mo']",1.6478679321064318,-223.9693829582481,-0.6910019779735452
288,60,"['Fluoren', 'Fluoranten']",1.6910019539769974,-223.9693829582481,-0.6910019779735452
289,60,pH,1.7634419287168643,-223.9693829582481,-0.6910019779735452
290,60,EC,1.6873285643856881,-223.9693829582481,-0.6910019779735452
291,60,TOC,1.65581728764661,-223.9693829582481,-0.6910019779735452
292,60,HCHO,1.6927493035091663,-223.9693829582481,-0.6910019779735452
293,60,B,1.7146621030792093,-223.9693829582481,-0.6910019779735452
294,60,Ni,1.7023762766715733,-223.9693829582481,-0.6910019779735452
295,60,Ga,1.6928960436118818,-223.9693829582481,-0.6910019779735452
296,60,Rb,1.693022534321871,-223.9693829582481,-0.6910019779735452
297,60,Sr,1.695492272912856,-223.9693829582481,-0.6910019779735452
298,60,Sb,1.6907485760502317,-223.9693829582481,-0.6910019779735452
299,60,Ba,1.6907915331461068,-223.9693829582481,-0.6910019779735452
300,60,Naftalen,1.693711706577367,-223.9693829582481,-0.6910019779735452
301,60,Acenaften,1.7131754889815787,-223.9693829582481,-0.6910019779735452
302,63,"['Al', 'Fe']",1.058335412912999,-1.9390480994718,0.22330810363652243
303,63,"['Cr', 'Fe']",1.1926591897661718,-1.9390480994718,0.22330810363652243
304,63,"['Mn', 'Fe']",1.1968329700529232,-1.9390480994718,0.22330810363652243
305,63,"['Fe', 'Al', 'Cr', 'Mn']",1.2595349172050692,-1.9390480994718,0.22330810363652243
306,63,Sb,0.9162194255350622,-1.9390480994718,0.22330810363652243
307,64,Sb,1.477230158367211,-15.315966074778164,0.4274154501254951
308,64,Naftalen,0.9347882070541846,-15.315966074778164,0.4274154501254951
309,65,"['Li', 'Antracen']",2.0630686876228865,-0.03333333333333326,-1.063069179170312
310,65,"['Al', 'Fe']",2.0630686876228865,-0.03333333333333326,-1.063069179170312
311,65,"['V', 'As']",2.063068687622886,-0.03333333333333326,-1.063069179170312
312,65,"['Cr', 'Fe']",2.0630686876228865,-0.03333333333333326,-1.063069179170312
313,65,"['Mn', 'Fe']",2.0630686876228865,-0.03333333333333326,-1.063069179170312
314,65,"['Fe', 'Al', 'Cr', 'Mn']",2.063068687622886,-0.03333333333333326,-1.063069179170312
315,65,"['Se', 'Mo']",2.0630686876228865,-0.03333333333333326,-1.063069179170312
316,65,"['Fluoren', 'Fluoranten']",2.0630686876228865,-0.03333333333333326,-1.063069179170312
317,65,pH,2.0630686876228865,-0.03333333333333326,-1.063069179170312
318,65,EC,2.063068687622886,-0.03333333333333326,-1.063069179170312
319,65,TOC,2.0630686876228865,-0.03333333333333326,-1.063069179170312
320,65,HCHO,2.0630686876228865,-0.03333333333333326,-1.063069179170312
321,65,B,2.0630686876228865,-0.03333333333333326,-1.063069179170312
322,65,Ni,2.0630686876228865,-0.03333333333333326,-1.063069179170312
323,65,Ga,2.0630686876228865,-0.03333333333333326,-1.063069179170312
324,65,Rb,2.0630686876228865,-0.03333333333333326,-1.063069179170312
325,65,Sr,2.0630686876228865,-0.03333333333333326,-1.063069179170312
326,65,Sb,2.0630686876228865,-0.03333333333333326,-1.063069179170312
327,65,Ba,2.0630686876228865,-0.03333333333333326,-1.063069179170312
328,65,Naftalen,2.0630686876228865,-0.03333333333333326,-1.063069179170312
329,65,Acenaften,2.0630686876228865,-0.03333333333333326,-1.063069179170312
330,66,"['Fe', 'Al', 'Cr', 'Mn']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
331,66,"['Se', 'Mo']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
332,66,"['Fluoren', 'Fluoranten']",2.063068687622886,-0.039999999999999994,-1.0630691791703115
333,66,pH,2.063068687622886,-0.039999999999999994,-1.0630691791703115
334,66,EC,2.063068687622886,-0.039999999999999994,-1.0630691791703115
335,66,TOC,2.0630686876228865,-0.039999999999999994,-1.0630691791703115
336,66,HCHO,2.063068687622886,-0.039999999999999994,-1.0630691791703115
337,66,B,2.063068687622886,-0.039999999999999994,-1.0630691791703115
338,66,Ni,2.063068687622886,-0.039999999999999994,-1.0630691791703115
339,66,Ga,2.063068687622886,-0.039999999999999994,-1.0630691791703115
340,66,Rb,2.063068687622886,-0.039999999999999994,-1.0630691791703115
341,66,Sr,2.063068687622886,-0.039999999999999994,-1.0630691791703115
342,66,Sb,2.063068687622886,-0.039999999999999994,-1.0630691791703115
343,66,Ba,2.063068687622886,-0.039999999999999994,-1.0630691791703115
344,66,Naftalen,2.063068687622886,-0.039999999999999994,-1.0630691791703115
345,66,Acenaften,2.063068687622886,-0.039999999999999994,-1.0630691791703115
346,69,"['Li', 'Antracen']",2.063068687622886,-0.039999999999999945,-1.0630691791703115
347,69,"['Al', 'Fe']",2.063068687622886,-0.039999999999999945,-1.0630691791703115
348,69,"['V', 'As']",2.063068687622886,-0.039999999999999945,-1.0630691791703115
349,69,"['Cr', 'Fe']",2.063068687622886,-0.039999999999999945,-1.0630691791703115
