,Bacteria,Chemicals,Importance_xgboost,CV_xgboost,R_squared_xgboost
283,169,EC,1.0202264322486327,-532.4802157504139,-0.026134253935358842
284,169,TOC,1.0259190539438385,-532.4802157504139,-0.026134253935358842
285,169,HCHO,1.0261428868903757,-532.4802157504139,-0.026134253935358842
286,169,B,1.026274337815047,-532.4802157504139,-0.026134253935358842
287,169,Ni,1.026438061192125,-532.4802157504139,-0.026134253935358842
288,169,Ga,1.0262211897679059,-532.4802157504139,-0.026134253935358842
289,169,Rb,1.0261536707808507,-532.4802157504139,-0.026134253935358842
290,169,Sr,1.0264355215589103,-532.4802157504139,-0.026134253935358842
291,169,Sb,2.051692503467889,-532.4802157504139,-0.026134253935358842
292,169,Ba,1.0261722584220527,-532.4802157504139,-0.026134253935358842
293,169,Naftalen,1.026138014805651,-532.4802157504139,-0.026134253935358842
294,169,Acenaften,1.0261357847119181,-532.4802157504139,-0.026134253935358842
295,170,"['Li', 'Antracen']",1.4359263543733367,-137.2451164509477,0.2546567319638534
296,170,"['Al', 'Fe']",1.4136009732817387,-137.2451164509477,0.2546567319638534
297,170,"['V', 'As']",1.4549958250841926,-137.2451164509477,0.2546567319638534
298,170,"['Mn', 'Fe']",1.7215965915210447,-137.2451164509477,0.2546567319638534
299,170,"['Fe', 'Al', 'Cr', 'Mn']",2.4037736482694347,-137.2451164509477,0.2546567319638534
300,170,"['Se', 'Mo']",2.1256286603208814,-137.2451164509477,0.2546567319638534
301,171,Ga,1.066563151552662,-27.605880530509886,0.90974821860431
302,173,pH,1.0331196420737552,-2.0781198807091528,0.4191543144044022
303,175,"['Fe', 'Al', 'Cr', 'Mn']",1.1010222393952849,-40.97962390017926,-0.10235476029297863
304,175,"['Se', 'Mo']",1.1041001403694826,-40.97962390017926,-0.10235476029297863
305,175,"['Fluoren', 'Fluoranten']",1.1023547525651476,-40.97962390017926,-0.10235476029297863
306,175,pH,1.1015285384623064,-40.97962390017926,-0.10235476029297863
307,175,EC,1.100673957766662,-40.97962390017926,-0.10235476029297863
308,175,HCHO,1.1046221587184055,-40.97962390017926,-0.10235476029297863
309,175,B,1.1062631277503918,-40.97962390017926,-0.10235476029297863
310,175,Ni,1.2313418440749864,-40.97962390017926,-0.10235476029297863
311,175,Ga,1.1087309556710325,-40.97962390017926,-0.10235476029297863
312,175,Rb,1.102528065474675,-40.97962390017926,-0.10235476029297863
313,175,Sr,1.1026995375584776,-40.97962390017926,-0.10235476029297863
314,175,Sb,1.1304734916081212,-40.97962390017926,-0.10235476029297863
315,175,Ba,1.1085673710596757,-40.97962390017926,-0.10235476029297863
316,175,Naftalen,1.336174160107824,-40.97962390017926,-0.10235476029297863
317,175,Acenaften,1.100614958605827,-40.97962390017926,-0.10235476029297863
318,180,Sb,1.5532463063480528,-58.20611430026154,0.8443520250945142
319,181,"['Fe', 'Al', 'Cr', 'Mn']",1.0059810585705065,-1.137195865233943,0.4141037672210466
320,182,Sr,1.05790330360711,-2.3180420959753816,0.17549809407909023
321,184,Sr,1.5821064909894644,-3.2243232703621443,0.5264400810705245
