,Bacteria,Chemicals,Importance_decision_tree,CV_decision_tree,R_squared_decision_tree
163,115,Sb,1.5002189444153733,-2.794336652693624,-0.711642937089366
164,115,Ba,2.004269870341299,-2.794336652693624,-0.711642937089366
165,115,Naftalen,1.5002189444153733,-2.794336652693624,-0.711642937089366
166,115,Acenaften,1.5002189444153733,-2.794336652693624,-0.711642937089366
167,117,Rb,0.9023800211295048,-4.038758463238192,0.7370089376985529
168,119,Rb,1.4988874564038932,-2.2470769820706527,0.6023075747520708
169,120,B,1.032258064516129,0.7666666666666668,0.4838709677419355
170,130,B,1.6842105263157894,0.7407407407407408,0.7894736842105263
171,132,"['EC', 'Sr', 'Antracen']",1.2857142857142858,-2.06445,-0.6269841269841268
172,132,"['Li', 'Antracen']",1.292517006802721,-2.06445,-0.6269841269841268
173,132,"['Al', 'Fe']",1.292517006802721,-2.06445,-0.6269841269841268
174,132,"['V', 'As']",1.292517006802721,-2.06445,-0.6269841269841268
175,132,"['Cr', 'Fe']",1.292517006802721,-2.06445,-0.6269841269841268
176,132,"['Mn', 'Fe']",1.292517006802721,-2.06445,-0.6269841269841268
177,132,"['Fe', 'Al', 'Cr', 'Mn']",1.2554799697656838,-2.06445,-0.6269841269841268
178,132,"['Se', 'Mo']",1.2925170068027207,-2.06445,-0.6269841269841268
179,132,"['Sr', 'EC']",1.292517006802721,-2.06445,-0.6269841269841268
180,132,"['Fluoren', 'Fluoranten']",1.2857142857142854,-2.06445,-0.6269841269841268
181,132,"['Antracen', 'EC', 'Li']",1.0332577475434614,-2.06445,-0.6269841269841268
182,132,pH,1.2857142857142854,-2.06445,-0.6269841269841268
183,132,TOC,1.2857142857142854,-2.06445,-0.6269841269841268
184,132,HCHO,1.2857142857142854,-2.06445,-0.6269841269841268
185,132,B,1.2857142857142854,-2.06445,-0.6269841269841268
186,132,Ni,1.3877551020408163,-2.06445,-0.6269841269841268
187,132,Ga,1.2857142857142854,-2.06445,-0.6269841269841268
188,132,Rb,1.2857142857142854,-2.06445,-0.6269841269841268
189,132,Sb,1.2857142857142854,-2.06445,-0.6269841269841268
190,132,Ba,1.2857142857142854,-2.06445,-0.6269841269841268
191,132,Naftalen,1.2857142857142854,-2.06445,-0.6269841269841268
192,132,Acenaften,1.2857142857142854,-2.06445,-0.6269841269841268
193,133,Acenaften,1.2413024585211503,-6.080209612775566,0.6570389615601226
194,134,B,1.9270833333333335,0.4915254237288136,0.9583333333333334
195,140,Ni,0.9269122715206559,-18.030617180521276,0.37787851496337566
196,140,Rb,1.0757309122444483,-18.030617180521276,0.37787851496337566
197,143,"['Li', 'Antracen']",0.9677007407046726,-50.55944595905487,-0.5478649229516557
198,143,"['Cr', 'Fe']",0.9733316561640705,-50.55944595905487,-0.5478649229516557
199,143,"['Mn', 'Fe']",1.0371930318125648,-50.55944595905487,-0.5478649229516557
200,143,"['Fluoren', 'Fluoranten']",1.0319324912320567,-50.55944595905487,-0.5478649229516557
201,143,pH,1.0319324912320567,-50.55944595905487,-0.5478649229516557
202,143,TOC,1.0319324912320567,-50.55944595905487,-0.5478649229516557
203,143,HCHO,1.0319324912320567,-50.55944595905487,-0.5478649229516557
204,143,B,1.0319324912320567,-50.55944595905487,-0.5478649229516557
205,143,Ni,1.0319324912320567,-50.55944595905487,-0.5478649229516557
206,143,Ga,1.0620854698080229,-50.55944595905487,-0.5478649229516557
207,143,Rb,1.2547671958316036,-50.55944595905487,-0.5478649229516557
208,143,Sb,1.0319324912320567,-50.55944595905487,-0.5478649229516557
209,143,Ba,1.0319324912320567,-50.55944595905487,-0.5478649229516557
210,143,Naftalen,1.0319324912320567,-50.55944595905487,-0.5478649229516557
211,143,Acenaften,1.0319324912320567,-50.55944595905487,-0.5478649229516557
212,146,Rb,1.656964861354734,-1.0523719686397282,0.8388931145640914
213,147,"['Cr', 'Fe']",0.9333333333333332,-5.814937309311395,-0.07680555555555557
214,147,Naftalen,1.272847222222222,-5.814937309311395,-0.07680555555555557
215,154,Sb,1.1346370200207758,-1.8633730093965866,0.21705786529090298
216,155,Sb,1.0042666675934693,-7.780589529203018,0.6938955738023291
217,156,Naftalen,1.2575088537950803,-3.8969477075010923,0.46740003727913726
218,157,Acenaften,1.4320631204010137,-6068.553787300947,0.4959645864460206
219,162,"['EC', 'Sr', 'Antracen']",0.9705538247499281,-8.834544580015708,-0.48521509356664927
220,162,"['Li', 'Antracen']",0.9866077989012805,-8.834544580015708,-0.48521509356664927
221,162,"['Cr', 'Fe']",1.1685768705427362,-8.834544580015708,-0.48521509356664927
222,162,"['Fe', 'Al', 'Cr', 'Mn']",1.0311823384994092,-8.834544580015708,-0.48521509356664927
223,162,"['Se', 'Mo']",1.0561138894365691,-8.834544580015708,-0.48521509356664927
224,162,"['Sr', 'EC']",1.0702308282936193,-8.834544580015708,-0.48521509356664927
225,162,"['Antracen', 'EC', 'Li']",1.1260132658326434,-8.834544580015708,-0.48521509356664927
226,162,pH,1.0767382677718071,-8.834544580015708,-0.48521509356664927
227,162,TOC,1.1260132658326434,-8.834544580015708,-0.48521509356664927
228,162,HCHO,1.1274155289478343,-8.834544580015708,-0.48521509356664927
229,162,B,1.1260132658326434,-8.834544580015708,-0.48521509356664927
230,162,Ni,1.2293158270518747,-8.834544580015708,-0.48521509356664927
231,162,Ga,1.1260132658326434,-8.834544580015708,-0.48521509356664927
232,162,Rb,1.3696042146362828,-8.834544580015708,-0.48521509356664927
233,162,Sb,1.1260132658326434,-8.834544580015708,-0.48521509356664927
234,162,Ba,1.1260132658326434,-8.834544580015708,-0.48521509356664927
235,162,Naftalen,1.1260132658326434,-8.834544580015708,-0.48521509356664927
236,162,Acenaften,1.1260132658326434,-8.834544580015708,-0.48521509356664927
237,164,"['EC', 'Sr', 'Antracen']",1.3032581453634084,-1.5349999999999995,0.3583959899749374
238,164,"['Li', 'Antracen']",1.3032581453634084,-1.5349999999999995,0.3583959899749374
239,164,"['Al', 'Fe']",1.3032581453634084,-1.5349999999999995,0.3583959899749374
240,164,"['V', 'As']",1.3032581453634084,-1.5349999999999995,0.3583959899749374
241,164,"['Cr', 'Fe']",1.3032581453634084,-1.5349999999999995,0.3583959899749374
242,164,"['Mn', 'Fe']",1.3032581453634084,-1.5349999999999995,0.3583959899749374
243,164,TOC,1.6040100250626566,-1.5349999999999995,0.3583959899749374
244,165,Rb,0.9037037037037038,-1.7771014492753623,0.5936507936507937
245,166,Naftalen,1.0,-0.13333333333333322,0.5
246,167,Rb,1.0443711037770442,-0.9599999999999996,0.4308764209754309
247,171,Naftalen,1.032258064516129,0.36000000000000004,0.4838709677419355
248,172,Rb,1.383845604002859,0.24590604026845647,0.6168691922802001
